pais,anio,esperanza_vida,pib,poblacion
San Vicente y las Granadinas,2020,73.2,7355,111000
Santa Lucía,1960,60.2,NA,90700
Santa Lucía,1961,61.1,NA,91900
Santa Lucía,1962,61.7,NA,93200
Santa Lucía,1963,62.7,NA,94600
Santa Lucía,1964,63.3,NA,96100
Santa Lucía,1965,63.9,NA,97700
Santa Lucía,1966,64.5,NA,99400
Santa Lucía,1967,65,NA,101000
Santa Lucía,1968,65.2,NA,103000
Santa Lucía,1969,65.4,NA,104000
Santa Lucía,1970,65.5,NA,105000
Santa Lucía,1971,65.7,NA,106000
Santa Lucía,1972,66.1,NA,107000
Santa Lucía,1973,66.5,NA,108000
Santa Lucía,1974,66.7,NA,110000
Santa Lucía,1975,66.9,NA,111000
Santa Lucía,1976,67.6,NA,113000
Santa Lucía,1977,68.3,4295,114000
Santa Lucía,1978,68.8,4667,116000
Santa Lucía,1979,68.7,4771,118000
Santa Lucía,1980,69.3,4599,119000
Santa Lucía,1981,69.5,4823,121000
Santa Lucía,1982,69.6,4860,123000
Santa Lucía,1983,69.9,5036,124000
Santa Lucía,1984,70,5327,126000
Santa Lucía,1985,70.1,5679,128000
Santa Lucía,1986,70,6386,131000
Santa Lucía,1987,70.2,6514,133000
Santa Lucía,1988,70.3,7280,136000
Santa Lucía,1989,70.2,7792,138000
Santa Lucía,1990,70.4,8424,140000
Santa Lucía,1991,70.5,8336,142000
Santa Lucía,1992,70.7,8888,143000
Santa Lucía,1993,71,8837,145000
Santa Lucía,1994,71.4,8875,147000
Santa Lucía,1995,71.8,8920,149000
Santa Lucía,1996,72.3,9059,151000
Santa Lucía,1997,72.8,8872,153000
Santa Lucía,1998,73.1,9300,155000
Santa Lucía,1999,73.4,9428,157000
Santa Lucía,2000,73.5,9327,158000
Santa Lucía,2001,73.6,8927,159000
Santa Lucía,2002,73.8,8896,161000
Santa Lucía,2003,74,9209,162000
Santa Lucía,2004,74.3,9800,163000
Santa Lucía,2005,74.6,9665,165000
Santa Lucía,2006,75,10141,168000
Santa Lucía,2007,75.3,10174,170000
Santa Lucía,2008,75.5,10528,172000
Santa Lucía,2009,75.6,10099,174000
Santa Lucía,2010,76,10151,176000
Santa Lucía,2011,76,10619,177000
Santa Lucía,2012,75.7,10531,178000
Santa Lucía,2013,75.6,10148,178000
Santa Lucía,2014,75.6,10280,179000
Santa Lucía,2015,75.1,10094,180000
Santa Lucía,2016,75.1,10410,181000
Santa Lucía,2017,75.1,10719,182000
Santa Lucía,2018,75.1,10976,183000
Santa Lucía,2019,75.2,10915,184000
Santa Lucía,2020,75.4,8651,184000
Santo Tomé y Príncipe,1960,47,NA,64600
Santo Tomé y Príncipe,1961,49,NA,64500
Santo Tomé y Príncipe,1962,50.5,NA,64200
Santo Tomé y Príncipe,1963,52.1,NA,64300
Santo Tomé y Príncipe,1964,53.2,NA,64900
Santo Tomé y Príncipe,1965,53.5,NA,66200
Santo Tomé y Príncipe,1966,54.6,NA,68000
Santo Tomé y Príncipe,1967,55.3,NA,70300
Santo Tomé y Príncipe,1968,56.1,NA,72500
Santo Tomé y Príncipe,1969,57,NA,74600
Santo Tomé y Príncipe,1970,57.9,NA,76300
Santo Tomé y Príncipe,1971,58.7,NA,77900
Santo Tomé y Príncipe,1972,59.7,NA,79500
Santo Tomé y Príncipe,1973,60.1,NA,81100
Santo Tomé y Príncipe,1974,60.7,NA,83100
Santo Tomé y Príncipe,1975,61.3,NA,85500
Santo Tomé y Príncipe,1976,61.8,NA,88100
Santo Tomé y Príncipe,1977,62.1,NA,90800
Santo Tomé y Príncipe,1978,62.2,NA,93500
Santo Tomé y Príncipe,1979,62.3,NA,95800
Santo Tomé y Príncipe,1980,62,NA,97800
Santo Tomé y Príncipe,1981,61.7,NA,99500
Santo Tomé y Príncipe,1982,61.4,NA,101000
Santo Tomé y Príncipe,1983,61.4,NA,103000
Santo Tomé y Príncipe,1984,62.2,NA,105000
Santo Tomé y Príncipe,1985,60,NA,107000
Santo Tomé y Príncipe,1986,63.2,NA,110000
Santo Tomé y Príncipe,1987,63.4,NA,113000
Santo Tomé y Príncipe,1988,63,NA,116000
Santo Tomé y Príncipe,1989,63.5,NA,119000
Santo Tomé y Príncipe,1990,63.8,NA,122000
Santo Tomé y Príncipe,1991,63.8,NA,125000
Santo Tomé y Príncipe,1992,64.1,NA,127000
Santo Tomé y Príncipe,1993,64.1,NA,129000
Santo Tomé y Príncipe,1994,64.1,NA,132000
Santo Tomé y Príncipe,1995,64.1,NA,134000
Santo Tomé y Príncipe,1996,64.1,NA,136000
Santo Tomé y Príncipe,1997,64.2,NA,138000
Santo Tomé y Príncipe,1998,64.6,NA,140000
Santo Tomé y Príncipe,1999,65,NA,142000
Santo Tomé y Príncipe,2000,65.5,NA,145000
Santo Tomé y Príncipe,2001,65.9,1081,147000
Santo Tomé y Príncipe,2002,66.2,1087,150000
Santo Tomé y Príncipe,2003,66.5,1136,154000
Santo Tomé y Príncipe,2004,66.7,1154,157000
Santo Tomé y Príncipe,2005,67.2,1206,162000
Santo Tomé y Príncipe,2006,67.6,1282,166000
Santo Tomé y Príncipe,2007,67.9,1287,171000
Santo Tomé y Príncipe,2008,68.6,1353,176000
Santo Tomé y Príncipe,2009,69,1348,180000
Santo Tomé y Príncipe,2010,69.3,1402,185000
Santo Tomé y Príncipe,2011,69.3,1431,188000
Santo Tomé y Príncipe,2012,69.4,1446,192000
Santo Tomé y Príncipe,2013,69.8,1486,196000
Santo Tomé y Príncipe,2014,70,1554,199000
Santo Tomé y Príncipe,2015,70.2,1585,203000
Santo Tomé y Príncipe,2016,70.4,1620,207000
Santo Tomé y Príncipe,2017,70.7,1651,211000
Santo Tomé y Príncipe,2018,70.9,1668,215000
Santo Tomé y Príncipe,2019,70.7,1673,219000
Santo Tomé y Príncipe,2020,71.3,1692,223000
Senegal,1960,47,1199,3300000
Senegal,1961,47,1202,3390000
Senegal,1962,46.9,1168,3480000
Senegal,1963,46.9,1157,3580000
Senegal,1964,47.1,1169,3680000
Senegal,1965,47.3,1152,3790000
Senegal,1966,47.3,1151,3900000
Senegal,1967,47.5,1105,4010000
Senegal,1968,47.6,1141,4130000
Senegal,1969,47.9,1036,4260000
Senegal,1970,48.1,1092,4390000
Senegal,1971,48.5,1058,4520000
Senegal,1972,49,1092,4660000
Senegal,1973,49.4,1000,4800000
Senegal,1974,49.9,1012,4930000
Senegal,1975,50.5,1059,5060000
Senegal,1976,51.2,1125,5180000
Senegal,1977,51.8,1069,5310000
Senegal,1978,52.4,1002,5440000
Senegal,1979,52.9,1046,5580000
Senegal,1980,53.4,1060,5740000
Senegal,1981,54.1,1084,5910000
Senegal,1982,55,1137,6090000
Senegal,1983,55.7,1041,6280000
Senegal,1984,56.2,1050,6470000
Senegal,1985,56.8,1054,6670000
Senegal,1986,57.3,1054,6880000
Senegal,1987,57.9,1087,7090000
Senegal,1988,58.3,1046,7300000
Senegal,1989,58.6,1055,7530000
Senegal,1990,58.9,1016,7760000
Senegal,1991,59,1013,7990000
Senegal,1992,59.1,996,8230000
Senegal,1993,59.2,980,8460000
Senegal,1994,59.2,953,8690000
Senegal,1995,59.5,978,8910000
Senegal,1996,59.6,973,9130000
Senegal,1997,59.7,979,9350000
Senegal,1998,60.1,1013,9570000
Senegal,1999,60.6,1051,9800000
Senegal,2000,61.1,1067,10000000
Senegal,2001,61.4,1086,10300000
Senegal,2002,62.2,1061,10500000
Senegal,2003,62.7,1093,10800000
Senegal,2004,63.2,1115,11100000
Senegal,2005,63.7,1134,11400000
Senegal,2006,64.4,1130,11700000
Senegal,2007,65,1132,12000000
Senegal,2008,65.4,1143,12300000
Senegal,2009,65.7,1143,12700000
Senegal,2010,66,1150,13000000
Senegal,2011,66.2,1133,13400000
Senegal,2012,66.5,1146,13800000
Senegal,2013,66.8,1141,14200000
Senegal,2014,67,1179,14600000
Senegal,2015,67.3,1219,15000000
Senegal,2016,67.5,1261,15400000
Senegal,2017,68,1317,15900000
Senegal,2018,68.5,1360,16300000
Senegal,2019,68.5,1384,16700000
Senegal,2020,69,1365,17200000
Serbia,1960,63.2,NA,7610000
Serbia,1961,63.9,NA,7670000
Serbia,1962,65.2,NA,7730000
Serbia,1963,64.8,NA,7780000
Serbia,1964,65.5,NA,7840000
Serbia,1965,66.5,NA,7890000
Serbia,1966,66,NA,7940000
Serbia,1967,66,NA,8000000
Serbia,1968,65.5,NA,8060000
Serbia,1969,66.2,NA,8120000
Serbia,1970,66.4,NA,8190000
Serbia,1971,67.2,NA,8260000
Serbia,1972,68.3,NA,8340000
Serbia,1973,69,NA,8420000
Serbia,1974,69.2,NA,8500000
Serbia,1975,69.5,NA,8580000
Serbia,1976,69.5,NA,8660000
Serbia,1977,69.1,NA,8750000
Serbia,1978,69.5,NA,8830000
Serbia,1979,69.8,NA,8910000
Serbia,1980,69.8,NA,8980000
Serbia,1981,69.6,NA,9060000
Serbia,1982,69.2,NA,9130000
Serbia,1983,70,NA,9190000
Serbia,1984,70.4,NA,9250000
Serbia,1985,70,NA,9310000
Serbia,1986,69.8,NA,9350000
Serbia,1987,70,NA,9400000
Serbia,1988,70.1,NA,9450000
Serbia,1989,70.8,NA,9520000
Serbia,1990,70.5,NA,9600000
Serbia,1991,71.1,NA,9700000
Serbia,1992,71,NA,9800000
Serbia,1993,70.6,NA,9860000
Serbia,1994,70.6,NA,9880000
Serbia,1995,70.4,2781,9860000
Serbia,1996,70.2,2958,9780000
Serbia,1997,70.7,3181,9690000
Serbia,1998,68.9,3299,9580000
Serbia,1999,71.4,2999,9490000
Serbia,2000,71.9,3193,9410000
Serbia,2001,72.2,3419,9350000
Serbia,2002,72.2,3640,9290000
Serbia,2003,72.3,3808,9240000
Serbia,2004,72.3,4162,9190000
Serbia,2005,72.7,4405,9150000
Serbia,2006,73.2,4648,9100000
Serbia,2007,73.5,4968,9060000
Serbia,2008,73.6,5271,9020000
Serbia,2009,74.1,5148,8990000
Serbia,2010,74.3,5206,8960000
Serbia,2011,74.8,5354,8940000
Serbia,2012,74.9,5344,8920000
Serbia,2013,75,5525,8900000
Serbia,2014,75.1,5463,8880000
Serbia,2015,75.5,5589,8850000
Serbia,2016,75.6,5806,8830000
Serbia,2017,75.6,5960,8800000
Serbia,2018,75.7,6262,8770000
Serbia,2019,75.2,6568,8740000
Serbia,2020,76,6549,8700000
Seychelles,1960,63.4,3231,42500
Seychelles,1961,63.5,2988,43500
Seychelles,1962,63.7,3154,44500
Seychelles,1963,63.8,3387,45700
Seychelles,1964,63.9,3499,46800
Seychelles,1965,64.1,3376,47900
Seychelles,1966,64.3,3750,48900
Seychelles,1967,64.7,3677,50000
Seychelles,1968,65.1,3861,51100
Seychelles,1969,65.7,3770,52400
Seychelles,1970,66.4,4010,53700
Seychelles,1971,67.2,4552,55100
Seychelles,1972,67.8,4724,56600
Seychelles,1973,68.3,5074,58100
Seychelles,1974,68.9,5047,59600
Seychelles,1975,69.4,5089,61000
Seychelles,1976,69.8,5798,62500
Seychelles,1977,70.3,5327,63900
Seychelles,1978,70.8,6415,65100
Seychelles,1979,71.1,7365,66200
Seychelles,1980,71.1,6988,67200
Seychelles,1981,70.7,6337,68100
Seychelles,1982,71.4,6229,68800
Seychelles,1983,71.5,6130,69400
Seychelles,1984,71.3,6369,69800
Seychelles,1985,71.1,7020,69900
Seychelles,1986,71,6964,69900
Seychelles,1987,70.9,6969,69900
Seychelles,1988,70.5,7317,70100
Seychelles,1989,70.6,8088,70600
Seychelles,1990,70.8,8612,71400
Seychelles,1991,70.8,8732,72700
Seychelles,1992,70.7,9315,74100
Seychelles,1993,70.6,9688,75400
Seychelles,1994,71,9358,76700
Seychelles,1995,71.1,9145,77600
Seychelles,1996,71.2,9455,78400
Seychelles,1997,71.6,10463,79100
Seychelles,1998,71.8,11122,79900
Seychelles,1999,72.2,11110,81000
Seychelles,2000,72.3,11178,82400
Seychelles,2001,72.1,10915,84100
Seychelles,2002,71.9,10714,85800
Seychelles,2003,72,10198,87400
Seychelles,2004,72.2,9944,88700
Seychelles,2005,72.4,10790,89500
Seychelles,2006,72.5,11562,90100
Seychelles,2007,72.8,12702,90500
Seychelles,2008,72.9,12154,90800
Seychelles,2009,73.2,11973,91300
Seychelles,2010,73.4,12336,91900
Seychelles,2011,73.4,13664,92600
Seychelles,2012,73.5,13701,93400
Seychelles,2013,73.5,14260,94200
Seychelles,2014,73.4,14672,95000
Seychelles,2015,73.3,15158,95700
Seychelles,2016,73.4,15757,96400
Seychelles,2017,73.5,16267,97100
Seychelles,2018,73.6,16628,97700
Seychelles,2019,73.6,16990,98300
Seychelles,2020,73.7,15544,98900
Sierra Leona,1960,43,497,2350000
Sierra Leona,1961,43.2,499,2390000
Sierra Leona,1962,43.5,513,2430000
Sierra Leona,1963,43.8,514,2470000
Sierra Leona,1964,44.2,539,2510000
Sierra Leona,1965,44.5,568,2550000
Sierra Leona,1966,44.8,568,2600000
Sierra Leona,1967,45,559,2640000
Sierra Leona,1968,45.4,560,2690000
Sierra Leona,1969,45.7,596,2740000
Sierra Leona,1970,46.1,635,2800000
Sierra Leona,1971,46.5,645,2850000
Sierra Leona,1972,46.8,638,2910000
Sierra Leona,1973,47.1,639,2970000
Sierra Leona,1974,47.4,648,3040000
Sierra Leona,1975,47.7,645,3100000
Sierra Leona,1976,47.9,629,3170000
Sierra Leona,1977,48.1,616,3240000
Sierra Leona,1978,48.3,617,3310000
Sierra Leona,1979,48.4,630,3390000
Sierra Leona,1980,48.5,646,3460000
Sierra Leona,1981,48.7,650,3540000
Sierra Leona,1982,48.9,667,3620000
Sierra Leona,1983,49.2,638,3710000
Sierra Leona,1984,49.3,649,3810000
Sierra Leona,1985,49.5,599,3920000
Sierra Leona,1986,50,589,4040000
Sierra Leona,1987,50.4,612,4160000
Sierra Leona,1988,50.7,553,4250000
Sierra Leona,1989,51.1,544,4320000
Sierra Leona,1990,50.7,554,4350000
Sierra Leona,1991,51.3,563,4350000
Sierra Leona,1992,51.6,456,4330000
Sierra Leona,1993,50.8,464,4310000
Sierra Leona,1994,50.6,457,4300000
Sierra Leona,1995,51.8,421,4310000
Sierra Leona,1996,51.5,428,4340000
Sierra Leona,1997,49.8,401,4380000
Sierra Leona,1998,50,403,4460000
Sierra Leona,1999,51.6,388,4580000
Sierra Leona,2000,52.2,403,4750000
Sierra Leona,2001,52.4,364,4970000
Sierra Leona,2002,52.6,441,5200000
Sierra Leona,2003,52.9,460,5430000
Sierra Leona,2004,53.3,469,5650000
Sierra Leona,2005,53.7,472,5830000
Sierra Leona,2006,54.1,476,5990000
Sierra Leona,2007,54.7,501,6130000
Sierra Leona,2008,55.3,516,6270000
Sierra Leona,2009,56,520,6420000
Sierra Leona,2010,56.6,536,6560000
Sierra Leona,2011,57.4,557,6710000
Sierra Leona,2012,58.2,627,6860000
Sierra Leona,2013,57.1,740,7020000
Sierra Leona,2014,58.7,757,7170000
Sierra Leona,2015,60,588,7330000
Sierra Leona,2016,60.2,610,7490000
Sierra Leona,2017,61.2,623,7650000
Sierra Leona,2018,61.8,630,7810000
Sierra Leona,2019,61.9,650,7980000
Sierra Leona,2020,62.6,624,8140000
Singapur,1960,66.1,3612,1690000
Singapur,1961,66.5,3777,1740000
Singapur,1962,66.9,3952,1790000
Singapur,1963,67.1,4240,1830000
Singapur,1964,67.4,4005,1880000
Singapur,1965,67.6,4215,1920000
Singapur,1966,67.9,4530,1960000
Singapur,1967,68.1,4985,2000000
Singapur,1968,68.9,5562,2030000
Singapur,1969,69,6237,2070000
Singapur,1970,69.1,6997,2110000
Singapur,1971,69.3,7723,2150000
Singapur,1972,69.4,8591,2190000
Singapur,1973,70,9326,2230000
Singapur,1974,70.5,9733,2260000
Singapur,1975,70.9,9974,2290000
Singapur,1976,71,10573,2310000
Singapur,1977,71.3,11142,2340000
Singapur,1978,71.4,11864,2370000
Singapur,1979,71.7,12834,2410000
Singapur,1980,71.9,13954,2460000
Singapur,1981,72.3,14738,2520000
Singapur,1982,72.5,15107,2580000
Singapur,1983,72.9,16187,2640000
Singapur,1984,73.5,17281,2710000
Singapur,1985,74.1,17150,2760000
Singapur,1986,74.5,17396,2820000
Singapur,1987,74.7,18987,2870000
Singapur,1988,75.2,20596,2940000
Singapur,1989,75.6,22032,3010000
Singapur,1990,76.1,23273,3100000
Singapur,1991,76.5,24133,3200000
Singapur,1992,76.8,24974,3310000
Singapur,1993,77,27140,3420000
Singapur,1994,77.1,29221,3530000
Singapur,1995,77.4,30380,3640000
Singapur,1996,77.9,31350,3750000
Singapur,1997,78.3,32836,3860000
Singapur,1998,78.8,31044,3950000
Singapur,1999,79.4,32558,4030000
Singapur,2000,79.8,34891,4080000
Singapur,2001,80.1,33598,4100000
Singapur,2002,80.4,34599,4130000
Singapur,2003,80.7,36710,4180000
Singapur,2004,81.3,39857,4270000
Singapur,2005,81.6,41799,4400000
Singapur,2006,81.8,44160,4580000
Singapur,2007,82.1,46180,4780000
Singapur,2008,82.5,44602,4970000
Singapur,2009,82.8,43333,5130000
Singapur,2010,83.1,48753,5260000
Singapur,2011,83.3,50714,5370000
Singapur,2012,83.5,51680,5450000
Singapur,2013,83.8,53300,5530000
Singapur,2014,84.1,54683,5590000
Singapur,2015,84.4,55647,5650000
Singapur,2016,84.7,56886,5710000
Singapur,2017,84.7,59485,5760000
Singapur,2018,84.8,61374,5800000
Singapur,2019,84.9,61340,5850000
Singapur,2020,85.1,58982,5900000
Somalia,1960,45,NA,2810000
Somalia,1961,45.3,NA,2870000
Somalia,1962,45.4,NA,2940000
Somalia,1963,45.5,NA,3000000
Somalia,1964,45.7,NA,3070000
Somalia,1965,45.8,NA,3140000
Somalia,1966,46,NA,3230000
Somalia,1967,46.2,NA,3310000
Somalia,1968,46.5,NA,3390000
Somalia,1969,46.7,NA,3440000
Somalia,1970,47,NA,3470000
Somalia,1971,47.5,NA,3480000
Somalia,1972,47.8,NA,3510000
Somalia,1973,47.9,NA,3630000
Somalia,1974,46.1,NA,3880000
Somalia,1975,46.4,NA,4280000
Somalia,1976,48.8,NA,4800000
Somalia,1977,48.8,NA,5380000
Somalia,1978,49,NA,5890000
Somalia,1979,48.9,NA,6280000
Somalia,1980,48.9,NA,6510000
Somalia,1981,48.8,NA,6610000
Somalia,1982,48.8,NA,6620000
Somalia,1983,48.8,NA,6610000
Somalia,1984,48.7,NA,6650000
Somalia,1985,48.7,NA,6740000
Somalia,1986,49.1,NA,6860000
Somalia,1987,47,NA,7010000
Somalia,1988,49.5,NA,7130000
Somalia,1989,49.3,NA,7230000
Somalia,1990,48.1,NA,7270000
Somalia,1991,49.1,NA,7300000
Somalia,1992,50.3,NA,7320000
Somalia,1993,50.1,NA,7370000
Somalia,1994,50.3,NA,7490000
Somalia,1995,50.4,NA,7680000
Somalia,1996,50.1,NA,7940000
Somalia,1997,50.8,NA,8240000
Somalia,1998,51.1,NA,8550000
Somalia,1999,51.4,NA,8870000
Somalia,2000,51.8,NA,9190000
Somalia,2001,52.2,NA,9500000
Somalia,2002,52.6,NA,9820000
Somalia,2003,52.8,NA,10100000
Somalia,2004,53.5,NA,10400000
Somalia,2005,53.8,NA,10800000
Somalia,2006,53.9,NA,11100000
Somalia,2007,54.3,NA,11400000
Somalia,2008,54.6,NA,11700000
Somalia,2009,53.9,NA,12000000
Somalia,2010,54.3,NA,12400000
Somalia,2011,55.5,NA,12700000
Somalia,2012,56.2,NA,13100000
Somalia,2013,56.6,330,13400000
Somalia,2014,57,346,13800000
Somalia,2015,57.2,386,14200000
Somalia,2016,57.4,407,14600000
Somalia,2017,57.9,406,15000000
Somalia,2018,58.5,425,15400000
Somalia,2019,58.6,447,15900000
Somalia,2020,59.1,445,16400000
Sri Lanka,1960,64.9,NA,10100000
Sri Lanka,1961,64.2,617,10400000
Sri Lanka,1962,63.6,626,10600000
Sri Lanka,1963,63.6,627,10800000
Sri Lanka,1964,64.5,636,11100000
Sri Lanka,1965,64.4,637,11400000
Sri Lanka,1966,65.8,653,11700000
Sri Lanka,1967,65,679,11900000
Sri Lanka,1968,64.7,701,12200000
Sri Lanka,1969,66.1,738,12500000
Sri Lanka,1970,65.6,750,12700000
Sri Lanka,1971,65.3,744,13000000
Sri Lanka,1972,65.8,727,13300000
Sri Lanka,1973,63.6,763,13500000
Sri Lanka,1974,64.3,778,13800000
Sri Lanka,1975,65.6,811,14000000
Sri Lanka,1976,66.5,822,14300000
Sri Lanka,1977,67.6,848,14500000
Sri Lanka,1978,68.4,880,14800000
Sri Lanka,1979,69.3,920,15000000
Sri Lanka,1980,69.9,958,15300000
Sri Lanka,1981,69.7,997,15500000
Sri Lanka,1982,69.3,1023,15700000
Sri Lanka,1983,68.8,1057,15900000
Sri Lanka,1984,69.3,1096,16200000
Sri Lanka,1985,69.6,1134,16400000
Sri Lanka,1986,69.9,1167,16600000
Sri Lanka,1987,70.1,1170,16900000
Sri Lanka,1988,69.3,1182,17100000
Sri Lanka,1989,69.6,1193,17300000
Sri Lanka,1990,70.3,1254,17500000
Sri Lanka,1991,70.9,1296,17700000
Sri Lanka,1992,72.1,1337,17900000
Sri Lanka,1993,72.1,1415,18100000
Sri Lanka,1994,70.9,1480,18200000
Sri Lanka,1995,70.8,1549,18400000
Sri Lanka,1996,70.5,1597,18500000
Sri Lanka,1997,71.2,1689,18600000
Sri Lanka,1998,71.6,1760,18700000
Sri Lanka,1999,71.5,1826,18800000
Sri Lanka,2000,72.6,1923,18900000
Sri Lanka,2001,73.4,1880,19100000
Sri Lanka,2002,73.4,1939,19200000
Sri Lanka,2003,69,2037,19400000
Sri Lanka,2004,73.3,2130,19500000
Sri Lanka,2005,73.6,2245,19700000
Sri Lanka,2006,74,2398,19800000
Sri Lanka,2007,73.3,2543,20000000
Sri Lanka,2008,73.4,2675,20100000
Sri Lanka,2009,74,2750,20300000
Sri Lanka,2010,75.3,2950,20400000
Sri Lanka,2011,75.5,3177,20500000
Sri Lanka,2012,76,3463,20700000
Sri Lanka,2013,76.1,3553,20800000
Sri Lanka,2014,76.4,3694,20900000
Sri Lanka,2015,76.6,3844,21000000
